amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
315.51,1,741,1051488000000000000,12,2019,0.01,0.19,False,False,False,True,False,False,False,False,False,False,False,False,False
1086.87,1,1063,2892585600000000000,11,2019,0.583,0.461,False,False,False,False,False,False,False,False,False,False,True,False,False
24.25,0,3343,911606400000000000,4,2019,0.133,0.521,False,False,False,False,False,False,True,False,False,False,False,False,False
44.11,1,24840,1869264000000000000,4,2019,0.244,0.902,False,False,False,False,False,False,True,False,False,False,False,False,False
906.15,1,5791,1887062400000000000,7,2019,0.55,0.771,False,False,False,False,False,False,False,False,False,False,False,True,False
312.88,1,10085,1714176000000000000,3,2019,0.809,0.765,False,False,False,True,False,False,False,False,False,False,False,False,False
26.18,1,158701,1309305600000000000,9,2019,0.354,0.737,False,False,False,False,False,False,False,False,False,False,False,True,False
58.46,1,105549,1459382400000000000,12,2019,0.306,0.872,False,False,False,False,False,True,False,False,False,False,False,False,False
334.28,0,976,617155200000000000,1,2019,0.033,0.97,False,False,False,True,False,False,False,False,False,False,False,False,False
940.77,0,2016,2083276800000000000,12,2019,0.648,0.01,False,False,False,False,False,False,False,False,False,False,True,False,False
969.32,0,27971,1104796800000000000,8,2019,0.291,0.941,False,False,False,False,False,False,False,False,False,False,False,True,False
744.47,1,32891,1042070400000000000,2,2020,0.947,0.53,False,False,False,False,False,False,False,True,False,False,False,False,False
5.09,0,1089,1512950400000000000,10,2019,0.457,0.737,False,False,False,False,False,False,False,False,False,False,True,False,False
810.44,0,3631,1768780800000000000,3,2019,0.517,0.236,False,False,False,False,False,False,False,True,False,False,False,False,False
79.78,1,190178,1897516800000000000,7,2019,0.628,0.738,False,False,False,False,False,False,True,False,False,False,False,False,False
86.27,1,1571,1183334400000000000,12,2019,0.879,0.778,False,False,False,False,False,True,False,False,False,False,False,False,False
6.39,0,328,1121126400000000000,2,2019,0.748,0.402,False,False,False,False,False,False,False,False,False,False,True,False,False
18.03,0,969,2066428800000000000,6,2019,0.733,0.021,False,True,False,False,False,False,False,False,False,False,False,False,False
883.54,1,28739,609984000000000000,4,2019,0.246,0.526,False,False,False,False,False,False,False,False,False,False,True,False,False
17.16,0,1970,1055548800000000000,2,2019,0.847,0.97,True,False,False,False,False,False,False,False,False,False,False,False,False
1.24,1,648,1569369600000000000,6,2019,0.681,0.934,False,False,False,False,True,False,False,False,False,False,False,False,False
13.14,0,533,950572800000000000,2,2020,0.163,0.044,False,True,False,False,False,False,False,False,False,False,False,False,False
138.51,0,489,2001801600000000000,2,2020,0.525,0.008,False,False,False,True,False,False,False,False,False,False,False,False,False
51.44,1,348,2355004800000000000,12,2019,0.721,0.424,False,False,False,False,True,False,False,False,False,False,False,False,False
17.29,1,5196,1321920000000000000,12,2019,0.329,0.423,True,False,False,False,False,False,False,False,False,False,False,False,False
128.49,0,34882,1512691200000000000,4,2019,0.795,0.259,True,False,False,False,False,False,False,False,False,False,False,False,False
823.65,1,4138,1570060800000000000,2,2019,0.819,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False
34.93,0,1038,1737763200000000000,5,2019,0.103,0.566,False,False,False,False,True,False,False,False,False,False,False,False,False
778.91,1,7268,984700800000000000,10,2019,0.55,0.406,False,False,False,False,False,False,False,True,False,False,False,False,False
4.56,0,1970,1087257600000000000,2,2020,0.705,0.565,False,False,False,False,False,False,False,False,False,False,True,False,False
63.16,0,34882,1533859200000000000,12,2019,0.554,0.246,False,True,False,False,False,False,False,False,False,False,False,False,False
936.42,0,4198,564624000000000000,5,2019,0.209,0.762,False,False,False,False,False,False,False,False,False,False,False,True,False
2.62,1,153,1825200000000000000,12,2019,0.598,0.857,False,False,False,False,False,False,False,False,False,False,False,True,False
11.28,1,47119,1693267200000000000,4,2019,0.469,0.031,False,False,True,False,False,False,False,False,False,False,False,False,False
44.35,0,6841,617673600000000000,1,2019,0.757,0.499,False,True,False,False,False,False,False,False,False,False,False,False,False
93.83,1,31515,1519430400000000000,12,2019,0.287,0.391,False,False,False,False,False,False,False,False,True,False,False,False,False
64.91,1,1261,1490745600000000000,9,2019,0.236,0.153,True,False,False,False,False,False,False,False,False,False,False,False,False
540.67,0,2368,932169600000000000,1,2019,0.498,0.221,False,False,False,False,False,False,False,False,False,False,False,False,False
119.85,0,302,927504000000000000,6,2019,0.688,0.756,True,False,False,False,False,False,False,False,False,False,False,False,False
933.83,1,46944,2431296000000000000,4,2019,0.815,0.368,False,False,False,False,False,False,False,False,False,False,False,True,False
1197.23,0,4870,1978819200000000000,12,2019,0.127,0.269,False,False,False,False,False,False,False,False,False,False,True,False,False
352.37,1,60,2443910400000000000,9,2019,0.955,0.236,False,False,False,True,False,False,False,False,False,False,False,False,False
2.16,0,1923,1881360000000000000,8,2019,0.221,0.532,False,False,False,False,False,False,False,False,False,False,False,False,True
293.95,1,686,1215388800000000000,2,2019,0.992,0.407,False,False,False,True,False,False,False,False,False,False,False,False,False
83.93,0,13061,1912291200000000000,1,2020,0.616,0.945,False,False,False,True,False,False,False,False,False,False,False,False,False
309.2,1,2258,2615328000000000000,1,2020,0.071,0.845,False,False,False,True,False,False,False,False,False,False,False,False,False
2.46,0,165,2332368000000000000,8,2019,0.482,0.718,False,False,False,False,False,False,True,False,False,False,False,False,False
1051.95,0,10295,670809600000000000,3,2019,0.27,0.582,False,False,False,False,False,False,False,False,False,False,True,False,False
969.13,1,4354,803520000000000000,8,2019,0.476,0.489,False,False,False,False,False,False,False,False,False,False,True,False,False
6.56,0,190,1537142400000000000,1,2019,0.244,0.877,False,False,False,False,False,False,False,False,False,False,False,False,True
57.3,0,3289,2731363200000000000,10,2019,0.845,0.777,False,True,False,False,False,False,False,False,False,False,False,False,False
798.95,1,5666,511747200000000000,12,2019,0.875,0.45,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6,1,899,1650844800000000000,12,2019,0.989,0.066,False,False,False,False,False,False,False,False,False,False,True,False,False
304.75,1,27020,1028332800000000000,2,2019,0.646,0.638,False,False,False,True,False,False,False,False,False,False,False,False,False
48.39,1,258,1817078400000000000,6,2019,0.013,0.738,False,False,True,False,False,False,False,False,False,False,False,False,False
835.8,0,3631,1768780800000000000,3,2019,0.887,0.89,False,False,False,False,False,False,False,True,False,False,False,False,False
170.4,0,1139,2175206400000000000,12,2019,0.034,0.118,True,False,False,False,False,False,False,False,False,False,False,False,False
777.94,1,493806,1224115200000000000,4,2019,0.624,0.676,False,False,False,False,False,False,False,True,False,False,False,False,False
929.0,1,137,929404800000000000,1,2020,0.443,0.798,False,False,False,False,False,False,False,False,False,False,True,False,False
124.28,1,2304,2004393600000000000,1,2019,0.341,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False
26.24,1,105549,1446595200000000000,7,2019,0.708,0.039,False,False,False,False,False,False,False,False,False,False,False,False,False
50.49,0,94325,1010448000000000000,9,2019,0.494,0.898,False,False,False,False,False,False,False,False,True,False,False,False,False
306.6,1,46944,2431209600000000000,4,2019,0.157,0.057,False,False,False,True,False,False,False,False,False,False,False,False,False
351.52,0,21134,1114041600000000000,6,2019,0.153,0.612,False,False,False,True,False,False,False,False,False,False,False,False,False
285.35,0,4984,2116886400000000000,12,2019,0.042,0.109,False,False,False,True,False,False,False,False,False,False,False,False,False
321.49,1,126,830217600000000000,1,2019,0.884,0.911,False,False,False,True,False,False,False,False,False,False,False,False,False
270.28,0,2749,677808000000000000,1,2019,0.422,0.817,False,False,False,True,False,False,False,False,False,False,False,False,False
50.87,1,35439,1079913600000000000,6,2019,0.689,0.318,False,True,False,False,False,False,False,False,False,False,False,False,False
9.21,0,79613,1286928000000000000,9,2019,0.125,0.205,False,False,False,False,False,False,False,False,True,False,False,False,False
14.98,1,2870,644889600000000000,8,2019,0.168,0.92,True,False,False,False,False,False,False,False,False,False,False,False,False
73.58,0,1038,1760918400000000000,2,2020,0.386,0.297,False,True,False,False,False,False,False,False,False,False,False,False,False
18.58,0,172247,1242345600000000000,3,2019,0.614,0.061,False,False,False,False,True,False,False,False,False,False,False,False,False
20.86,0,100,1426982400000000000,7,2019,0.381,0.048,False,False,False,False,False,False,False,False,False,True,False,False,False
18.51,0,144160,1124841600000000000,12,2019,0.163,0.462,False,False,False,False,False,False,False,False,False,False,True,False,False
18.39,1,1202,2729721600000000000,8,2019,0.839,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False
8.6,0,4198,573868800000000000,8,2019,0.569,0.971,False,False,False,False,False,False,False,False,False,False,True,False,False
2.73,0,165,2343168000000000000,12,2019,0.904,0.74,True,False,False,False,False,False,False,False,False,False,False,False,False
59.56,1,13835,1654041600000000000,10,2019,0.867,0.921,True,False,False,False,False,False,False,False,False,False,False,False,False
297.71,1,17558,2513203200000000000,10,2019,0.079,0.366,False,False,False,True,False,False,False,False,False,False,False,False,False
315.86,0,341,2741212800000000000,10,2019,0.013,0.292,False,False,False,True,False,False,False,False,False,False,False,False,False
87.62,1,14783,2027894400000000000,2,2020,0.767,0.376,False,False,True,False,False,False,False,False,False,False,False,False,False
18.22,1,192805,1773619200000000000,9,2019,0.84,0.898,False,False,False,False,False,False,True,False,False,False,False,False,False
21.28,0,1368,1501804800000000000,3,2019,0.156,0.447,False,False,False,False,False,False,True,False,False,False,False,False,False
848.19,0,276002,2692483200000000000,10,2019,0.189,0.773,False,False,False,False,False,False,False,True,False,False,False,False,False
13.36,1,276002,1269820800000000000,3,2019,0.622,0.821,False,False,False,False,False,False,True,False,False,False,False,False,False
318.37,1,239,724982400000000000,3,2019,0.495,0.206,False,False,False,True,False,False,False,False,False,False,False,False,False
101.57,0,5760,1301097600000000000,12,2019,0.262,0.801,True,False,False,False,False,False,False,False,False,False,False,False,False
321.61,0,50835,1047772800000000000,4,2019,0.349,0.546,False,False,False,False,False,False,False,False,True,False,False,False,False
850.7,1,823,1171152000000000000,8,2019,0.115,0.406,False,False,False,False,False,False,False,False,False,False,True,False,False
1079.64,0,50835,1040774400000000000,1,2019,0.092,0.251,False,False,False,False,False,False,False,False,False,False,True,False,False
3.71,0,12335,1000857600000000000,6,2019,0.731,0.044,False,False,False,False,False,False,False,False,True,False,False,False,False
10.55,1,128715,774230400000000000,12,2019,0.541,0.586,False,True,False,False,False,False,False,False,False,False,False,False,False
367.34,0,178,1128643200000000000,3,2019,0.361,0.08,False,False,False,True,False,False,False,False,False,False,False,False,False
80.63,1,276002,1293235200000000000,12,2019,0.47,0.53,False,False,False,False,False,True,False,False,False,False,False,False,False
64.91,1,7268,993859200000000000,2,2020,0.038,0.801,False,True,False,False,False,False,False,False,False,False,False,False,False
286.39,1,134056,1995667200000000000,1,2020,0.665,0.248,False,False,False,True,False,False,False,False,False,False,False,False,False
1009.31,1,163415,1385683200000000000,5,2019,0.845,0.79,False,False,False,False,False,False,False,False,False,False,True,False,False
1239.22,1,267,453168000000000000,6,2019,1.0,0.836,False,False,False,False,False,False,False,False,False,False,False,True,False
317.07,1,4474,1366588800000000000,5,2019,0.92,0.106,False,False,False,True,False,False,False,False,False,False,False,False,False
